Nome,Plataforma,Ano de lancamento,Genero,Publicadora,Vendas globais,Desenvolvedora,Classificacao,Media de pontuacao,Agrupamento
One Piece: Burning Blood,17,2016,9,25,0.06,701,2,32.9,583
BMX XXX,6,2002,0,30,0.15,300,1,29.3,103
Puzzle Quest: Challenge of the Warlords,3,2007,4,58,0.34,112,3,45.35,111
LEGO Marvel Super Heroes,10,2013,8,19,0.9,182,3,33.1,494
WWE SmackDown vs Raw 2008,3,2007,9,28,0.12,186,2,33.8,132
"Warhammer 40,000: Space Marine",5,2011,6,28,0.44,586,1,38.7,125
Shark Tale,8,2004,8,4,0.68,67,0,36.0,12
Tony Hawk's American Wasteland,19,2005,0,4,0.42,60,2,41.85,92
Dragon Quest IX: Sentinels of the Starry Skies,3,2009,3,0,5.78,49,3,47.9,149
Halo 3,4,2007,6,1,12.12,11,1,50.9,20
Dynasty Warriors: Gundam 2,6,2008,8,25,0.34,188,2,29.25,381
Armed and Dangerous,13,2003,6,18,0.13,283,2,43.1,63
Dynasty Warriors 8: Empires,9,2014,8,48,0.19,188,2,35.25,873
2010 FIFA World Cup South Africa,16,2010,0,7,0.46,22,0,38.2,92
ESPN NBA 2K5,6,2004,0,63,1.59,83,0,45.25,103
FIFA Soccer 09,4,2008,0,7,1.94,35,0,47.5,433
Naruto: Ultimate Ninja Storm,5,2008,9,25,1.07,325,2,41.8,441
Thrillville,16,2006,11,10,0.2,173,3,37.4,762
Crazy Taxi,19,2001,2,30,0.49,310,2,38.25,92
Top Gun,5,2011,7,11,0.07,1365,2,26.7,125
Fist of the North Star: Ken's Rage 2,4,2012,9,48,0.06,393,1,31.05,1280
Peter Jackson's King Kong: The Official Game of the Movie,6,2005,8,5,2.04,195,2,45.1,381
NHL 2004,19,2003,0,7,0.1,18,0,46.7,92
Fuel,5,2009,2,34,0.24,452,0,37.2,62
Tomb Raider: Anniversary,14,2007,8,21,0.03,330,2,45.55,583
Classic NES Series: Dr. Mario,8,2004,4,0,0.56,0,0,36.75,0
Tales of the Abyss,6,2005,3,25,0.57,32,2,43.2,642
F1 Race Stars,14,2012,2,34,0.02,294,0,33.7,92
Rogue Trooper,13,2006,6,21,0.02,248,2,39.75,63
Bujingai: The Forsaken City,6,2003,9,11,0.1,51,2,39.75,441
Men of Valor,13,2004,6,23,0.25,886,1,40.5,63
LocoRoco,16,2006,1,3,0.38,233,0,45.85,92
Shiren the Wanderer,0,2008,3,8,0.19,196,2,39.3,531
Tom Clancy's EndWar,16,2008,11,5,0.11,1190,2,36.95,762
Madden NFL 09 All-Play,0,2008,0,7,0.83,57,0,44.6,29
BioShock Infinite,14,2013,6,2,0.66,207,1,51.25,63
Quake III: Revolution,6,2001,6,7,0.21,169,1,45.6,8
Bound By Flame,9,2014,3,82,0.19,982,1,29.45,248
Fight Club,13,2004,9,23,0.11,224,1,20.85,583
Capcom vs. SNK,21,2000,9,17,0.22,48,2,44.5,583
The Lord of the Rings: Conquest,3,2009,8,7,0.1,250,3,34.4,88
Kingdom Hearts,6,2002,3,3,6.4,14,0,46.9,642
Resident Evil: Survivor,12,2000,8,21,0.71,48,1,23.0,583
NHL Hitz Pro,6,2003,0,39,0.19,68,0,43.95,103
Voodoo Vince,13,2003,1,1,0.12,1165,2,40.7,92
Hellgate: London,14,2007,3,7,0.02,1621,1,38.15,92
Dynasty Warriors 5 Empires,4,2006,8,48,0.13,188,2,34.6,88
Phineas and Ferb,3,2009,8,32,1.84,217,0,42.25,88
Fallout 4,9,2015,3,6,7.16,17,1,46.75,248
Dynasty Warriors 5,6,2005,8,48,1.39,188,2,38.9,381
Harry Potter and the Deathly Hallows - Part 2,4,2011,8,7,0.33,285,2,24.7,88
Lost in Blue,3,2005,10,14,0.11,170,3,38.4,729
Skate it,3,2008,0,7,0.17,293,0,39.9,138
Mystic Heroes,19,2002,8,48,0.09,393,2,37.75,583
Strike Force Bowling,6,2004,0,97,0.62,557,0,27.4,103
Tony Hawk's Proving Ground,4,2007,0,4,0.56,60,2,38.7,433
Skylanders SWAP Force,4,2013,1,4,1.32,67,3,44.35,433
Twisted Metal: Black,6,2001,2,3,1.41,292,1,49.7,642
Viking: Battle for Asgard,5,2008,8,8,0.38,218,1,36.2,381
Superstars V8 Racing,5,2009,2,195,0.03,723,0,35.45,62
Ace Combat 04: Shattered Skies,6,2001,7,16,3.17,32,0,49.05,8
MechAssault 2: Lone Wolf,13,2004,7,1,0.36,351,2,44.25,63
World of Outlaws: Sprint Cars 2002,6,2002,2,153,0.48,650,0,44.55,642
The Incredibles,6,2004,8,28,2.37,172,2,34.8,381
Life is Strange,14,2016,10,15,0.04,711,1,45.8,762
Looney Tunes: Acme Arsenal,0,2007,8,19,0.23,724,3,16.05,145
The Legend of Heroes II: Prophecy of the Moonlight Witch,16,2004,3,25,0.14,1105,3,34.95,92
Naruto Shippuden: Ultimate Ninja Storm 2,4,2010,9,25,0.78,325,2,41.25,1280
Academy of Champions: Soccer,0,2009,0,5,0.12,861,0,35.4,29
Dragon Rage,6,2001,6,76,0.06,733,2,28.2,8
Syberia II,14,2004,10,473,0.02,1228,2,44.15,762
Universal Studios Theme Parks Adventure,19,2001,5,188,0.1,1039,2,20.95,983
Beowulf: The Game,5,2007,8,5,0.16,12,1,28.1,381
Dungeon Explorer: Warriors of Ancient Arts,16,2007,3,70,0.01,16,2,30.75,92
MLB Power Pros 2008,0,2008,0,14,0.13,69,0,43.85,29
Gungrave: Overdose,6,2004,6,97,0.14,991,1,38.35,8
Saints Row: The Third,4,2011,8,28,2.76,119,1,45.8,88
The Sims 4: City Living,14,2016,7,7,0.1,89,2,41.35,63
Mission: Impossible - Operation Surma,13,2003,1,10,0.13,251,2,36.9,92
Street Fighter X Tekken,22,2012,9,12,0.19,48,2,43.25,583
A Vampyre Story,14,2008,10,416,0.02,1589,2,41.75,762
Duke Nukem Forever,14,2011,6,2,0.41,454,1,29.85,63
Aeon Flux,6,2005,8,28,0.04,231,2,35.9,381
Lost: Via Domus,4,2008,8,5,0.58,52,2,30.7,88
The Dukes of Hazzard: Return of the General Lee,6,2004,2,5,0.21,650,0,29.4,642
Star Wars: Flight of the Falcon,8,2003,8,28,0.35,316,0,22.4,12
GripShift,16,2005,2,5,0.09,803,0,39.35,92
UEFA Euro 2004: Portugal,6,2004,0,7,0.14,35,0,41.2,103
Harry Potter and the Deathly Hallows - Part 1,3,2010,8,7,0.41,192,3,31.0,88
Ridge Racer Unbounded,4,2012,2,25,0.11,728,2,39.35,62
Dragon Ball Z: The Legacy of Goku II,8,2003,3,10,1.09,244,0,41.95,17
Armored Core 2: Another Age,6,2001,7,139,0.41,163,2,41.9,8
Brothers In Arms DS,3,2007,6,5,0.04,536,2,40.0,99
F.E.A.R. 3,5,2011,6,19,0.45,351,1,40.55,125
Hello Kitty: Roller Rescue,19,2005,8,87,0.08,432,0,35.4,583
The Polar Express,19,2004,10,28,0.11,410,0,22.35,762
Combat Flight Simulator 3: Battle for Europe,14,2002,7,1,0.02,376,0,37.75,63
Crash Team Racing,12,1999,2,3,4.79,33,0,48.5,92
Justice League Heroes,16,2006,3,21,0.22,321,2,39.9,92
FIFA Street,5,2012,0,7,1.23,18,0,41.2,33
Killzone,6,2004,6,3,0.94,120,1,38.7,8
Hasbro Family Game Night 2,0,2009,5,7,1.35,22,0,34.65,19
ZombiU,18,2012,8,5,1.01,195,1,42.35,583
Fairytale Fights,5,2009,8,289,0.17,1036,1,29.5,381
PaRappa The Rapper 2,6,2001,5,3,0.14,209,0,36.8,42
Salt Lake 2002,6,2002,0,21,0.14,852,0,26.25,103
Pokemon Ranger,3,2006,3,0,2.15,34,0,38.3,149
Dynasty Warriors 5: Xtreme Legends,6,2005,8,48,0.57,188,2,33.05,381
Disney's Kim Possible: Kimmunicator,3,2005,1,32,0.13,250,0,34.25,138
The Polar Express,6,2004,10,28,0.23,642,0,21.65,292
Spider-Man: Friend or Foe,4,2007,8,4,0.29,68,3,33.15,88
NHL 12,4,2011,0,7,0.7,22,3,46.5,433
One Piece: Pirate Warriors 3,22,2015,8,25,0.17,188,2,41.15,583
Just Cause 2,4,2010,8,15,1.6,214,1,44.5,88
Primal,6,2003,8,3,0.43,366,1,40.8,381
Resident Evil: Revelations,18,2013,8,12,0.19,48,1,43.75,583
Star Wars: The Force Unleashed II,0,2010,8,18,0.76,487,2,39.4,145
SoulCalibur II,13,2003,9,25,1.0,32,2,50.45,583
Madden NFL 25,17,2013,0,7,0.81,18,0,39.45,92
[Prototype 2],5,2012,8,4,0.74,311,1,42.9,381
Final Fantasy Chronicles,12,2001,3,54,0.52,91,2,49.05,92
Death Jr. II: Root of Evil,16,2006,1,14,0.05,179,2,37.65,92
Mystery Dungeon: Shiren the Wanderer,3,2006,3,8,0.52,196,0,38.6,149
Far Cry 2,14,2008,8,5,0.48,52,1,45.4,583
MTV Music Generator 3: This Is the Remix,6,2004,5,34,0.14,1103,2,43.8,42
Advent Rising,13,2005,8,28,0.13,1151,2,37.75,583
Theme Park Roller Coaster,6,2000,11,7,0.48,169,0,44.95,705
Wario Land 4,8,2001,1,0,2.26,0,0,48.45,10
NHL 2004,13,2003,0,7,0.18,30,0,45.75,1719
Xblaze: Lost Memories,5,2015,10,221,0.02,496,1,34.6,441
Driver: San Francisco,0,2011,2,5,0.16,416,2,35.1,531
Disney Golf,6,2002,0,7,0.17,626,0,40.15,103
NBA 2K13,14,2012,0,2,0.03,83,0,48.4,1719
Shadows of the Damned,5,2011,8,7,0.27,537,1,42.55,381
Rise of the Tomb Raider,17,2015,10,15,1.38,298,1,47.0,762
Samurai Warriors 4,22,2014,8,48,0.11,188,2,42.3,583
Bee Movie Game,4,2007,8,4,0.17,185,0,38.4,88
Left 4 Dead,4,2008,6,7,3.51,98,1,48.45,20
Plants vs. Zombies: Garden Warfare,4,2014,6,7,1.08,364,3,38.15,20
Fantavision,6,2000,4,3,0.47,651,0,39.15,7
Shining Force EXA,6,2007,3,8,0.1,580,3,35.65,642
Pirates of the Caribbean: At World's End,16,2007,8,32,0.42,103,2,34.0,583
Rogue Trooper: Quartz Zone Massacre,0,2009,6,356,0.07,248,2,39.1,4
Conduit 2,0,2011,6,8,0.12,337,2,35.8,4
WWE 2K15,9,2014,0,2,1.15,156,2,33.55,463
Hometown Story,10,2013,3,70,0.43,685,3,26.5,233
The Chronicles of Narnia: Prince Caspian,4,2008,8,32,0.18,50,2,31.75,88
Marvel: Ultimate Alliance,6,2006,3,4,0.82,161,2,44.6,642
Here They Lie,9,2016,10,3,0.02,1590,1,34.25,1211
FlatOut,6,2004,2,87,0.38,728,2,39.25,642
The Sims 3,14,2009,7,7,8.01,23,2,46.8,63
DJ Hero,0,2009,5,4,0.76,293,2,47.3,19
Guitar Hero: Aerosmith,5,2008,5,4,0.99,60,2,37.5,484
Need for Speed: Most Wanted,6,2005,2,7,4.37,35,2,45.55,642
Rugby World Cup 2011,4,2011,0,11,0.28,254,0,29.45,433
Phantom Crash,13,2002,7,437,0.05,272,2,41.15,63
Conflict: Denied Ops,14,2008,6,21,0.01,262,1,31.4,63
Sega Superstars Tennis,5,2008,0,8,0.4,129,3,37.2,33
L.A. Noire,5,2011,10,2,3.17,111,1,48.35,441
MechAssault,13,2002,7,1,1.13,351,2,47.5,63
Saints Row: The Third,14,2011,8,28,0.38,119,1,46.05,583
WWE Crush Hour,6,2003,2,28,0.35,507,2,30.65,642
Ridge Racer 3D,10,2011,2,25,0.49,145,0,41.1,233
Fight Night Champion,5,2011,9,7,1.11,35,1,45.65,441
Overlord,4,2007,11,34,0.4,710,2,42.15,76
Dead Rising 2: Off the Record,4,2011,8,12,0.27,261,1,39.75,88
Rengoku: The Tower of Purgatory,16,2005,8,14,0.11,580,1,24.3,583
Jade Empire,13,2005,3,1,0.7,116,1,48.8,92
Rebelstar: Tactical Command,8,2005,11,10,0.05,1424,3,43.55,70
Mario vs. Donkey Kong 2: March of the Minis,3,2006,4,0,1.19,344,0,41.95,111
Madden NFL 07,8,2006,0,7,0.03,293,0,38.65,10
Gauntlet: Seven Sorrows,13,2005,3,39,0.18,162,2,34.4,92
Pikmin 3,18,2013,11,0,1.11,0,3,47.85,762
Mugen Souls,5,2012,3,131,0.15,1072,2,31.15,62
Valentino Rossi: The Game,17,2016,2,25,0.03,723,0,41.05,92
Ultimate Spider-Man,6,2005,8,4,0.72,6,2,40.95,381
World Tour Soccer 2005,6,2004,0,3,0.16,223,0,38.5,103
The LEGO Movie Videogame,18,2014,8,19,0.64,182,3,37.85,583
MotoGP,0,2009,2,12,0.18,723,0,24.7,531
Samurai Shodown Anthology,0,2008,9,153,0.06,775,2,41.1,3
Nancy Drew: The Mystery of the Clue Bender Society,3,2008,10,34,0.26,466,3,24.8,729
Final Fantasy XIV: Heavensward,14,2015,8,15,0.02,46,2,46.85,583
Ultimate Brain Games,8,2003,5,183,0.08,1177,0,44.15,28
G.I. Joe: The Rise of Cobra,5,2009,8,7,0.21,105,2,23.9,381
Madden NFL 06,13,2005,0,7,1.86,18,0,46.35,1719
Star Fox Command,3,2006,6,0,0.53,619,3,41.65,99
FIFA Soccer 2005,19,2004,0,7,0.14,35,0,43.25,92
Tony Hawk's Underground 2,19,2004,0,4,0.5,60,2,45.45,92
Dead or Alive,12,1998,9,3,0.28,225,2,46.3,583
SpongeBob SquarePants: The Yellow Avenger,16,2006,8,28,0.92,429,0,27.2,583
Mortal Kombat: Tournament Edition,8,2003,9,39,0.01,139,1,41.55,16
Namco Museum Remix,0,2007,5,10,0.74,91,0,27.65,19
The Sims,14,2000,7,7,0.05,89,2,49.95,63
Final Fantasy XIII,4,2010,3,15,2.16,46,2,44.15,62
NBA 2K14,4,2013,0,2,2.52,83,0,45.95,433
Red Steel,0,2006,6,5,0.67,31,2,34.9,4
Far Cry 3,5,2012,6,5,3.35,52,1,49.25,125
Mega Man Anniversary Collection,19,2004,1,12,0.42,570,0,44.9,92
Mega Man X5,12,2000,1,12,0.75,48,0,42.45,92
WorldShift,14,2009,11,289,0.02,1551,2,35.55,762
The Bard's Tale,13,2004,3,5,0.1,885,2,41.9,92
Get On Da Mic,6,2004,5,21,0.15,250,2,27.65,42
Disgaea: Afternoon of Darkness,16,2006,3,48,0.23,579,2,47.6,92
The Hustle: Detroit Streets,16,2005,0,41,0.07,630,2,28.15,92
Two Worlds II,4,2011,3,53,0.54,511,1,36.8,62
Resident Evil 2,12,1998,8,17,5.82,48,1,49.1,583
Disney Infinity,5,2013,8,32,0.97,260,3,40.45,381
SAW,14,2009,8,14,0.02,742,1,30.5,583
The Urbz: Sims in the City,8,2004,7,7,0.62,243,0,40.6,12
NHL Hitz 20-03,13,2002,0,39,0.11,168,0,44.75,1719
F1 2015,9,2015,2,34,0.66,294,0,35.65,248
Silent Hill: Downpour,4,2012,8,14,0.32,69,1,37.65,88
Assassin's Creed III: Liberation,22,2012,8,5,1.32,12,1,38.6,583
SimCity 2000,8,2003,7,84,0.11,584,0,34.9,12
Mercenaries 2: World in Flames,6,2008,6,7,0.38,250,2,28.2,8
NHL 13,4,2012,0,7,0.66,22,3,44.8,433
Star Wars: The Force Unleashed,3,2008,8,18,0.88,374,2,33.25,88
Sega Rally Revo,4,2007,2,8,0.45,550,0,42.1,62
DriveClub VR,9,2016,2,3,0.09,84,0,37.2,248
Football Manager 2014,14,2013,0,8,0.64,271,0,45.25,1719
Medal of Honor Heroes 2,16,2007,6,7,1.15,36,2,38.15,63
NHL 2K7,4,2006,0,2,0.08,276,3,42.95,433
Cloudy With a Chance of Meatballs,4,2009,1,5,0.09,149,0,34.25,433
Tom Clancy's Splinter Cell: Pandora Tomorrow,6,2004,8,5,1.25,149,2,47.8,381
The Incredible Hulk: Ultimate Destruction,19,2005,8,23,0.15,311,2,46.55,583
F.E.A.R.,5,2007,6,23,0.54,351,1,39.7,125
Need for Speed Underground 2,14,2004,2,7,0.07,35,2,45.25,92
Return to Castle Wolfenstein: Tides of War,13,2003,6,4,0.67,528,1,46.4,63
Skylanders Giants,0,2012,8,4,2.52,140,3,42.5,145
Star Wars: The Force Unleashed II,3,2010,8,18,0.21,143,2,23.5,88
The Sims 4: Get Together,14,2015,7,7,0.22,89,2,39.65,63
Archer Maclean's Mercury,16,2005,4,153,0.56,591,0,40.8,104
Tom Clancy's Splinter Cell: Double Agent,0,2006,8,5,0.13,149,1,34.2,145
Mortal Kombat vs. DC Universe,5,2008,9,39,2.0,162,2,41.55,441
God of War: Ascension,5,2013,8,3,2.25,63,1,43.75,381
NCAA March Madness 06,6,2005,0,7,0.53,35,0,43.55,103
S.T.A.L.K.E.R.: Shadow of Chernobyl,14,2007,6,28,0.06,1399,1,45.2,63
Dante's Inferno,5,2010,8,7,1.08,189,1,41.25,381
Grand Theft Auto: Chinatown Wars,16,2009,8,2,1.06,25,1,48.65,583
Tony Hawk's Pro Skater,12,1999,0,4,5.02,60,2,50.6,1719
Virtua Tennis 2009,4,2009,0,8,0.33,129,0,38.1,433
Crimson Sea,13,2002,8,48,0.09,393,2,43.1,583
The Orange Box,14,2007,6,7,0.14,77,1,52.65,63
Wario: Master of Disguise,3,2007,1,0,0.65,541,3,33.7,138
Guitar Hero: Smash Hits,6,2009,5,4,0.22,185,2,38.65,42
Way of the Samurai 3,5,2008,8,161,0.52,198,1,32.95,381
Call of Duty: Black Ops II,18,2012,6,4,0.41,6,1,43.95,63
Batman: Arkham Origins,4,2013,8,19,1.88,177,2,40.75,88
Sonic Free Riders,4,2010,2,8,1.09,180,0,24.55,62
"Ed, Edd n Eddy: The Mis-Edventures",19,2005,1,39,0.25,250,0,31.45,92
Samurai Warriors 2,6,2006,8,48,0.61,188,2,33.4,381
Genma Onimusha,13,2002,8,12,0.24,48,1,45.8,583
Superman: Shadow of Apokolips,19,2003,8,10,0.08,413,0,36.65,583
Harvest Moon: Animal Parade,0,2008,7,70,0.73,495,0,42.45,4
BioShock 2,4,2010,6,2,2.2,183,1,48.1,20
F1 2013,5,2013,2,34,0.54,306,0,41.65,62
FIFA Soccer 06,16,2005,0,7,0.11,18,0,42.35,92
Pulse Racer,13,2003,2,163,0.02,1033,0,13.4,92
Etrian Odyssey III: The Drowned City,3,2010,3,91,0.31,355,3,42.5,149
WWE '12,0,2011,9,28,0.34,156,2,39.6,3
Dynasty Warriors 4,13,2003,8,48,0.16,188,2,41.9,583
Dark Souls III,9,2016,3,25,1.65,163,1,48.9,248
Buffy the Vampire Slayer,13,2002,8,7,0.23,105,2,44.05,583
Ratchet: Deadlocked,6,2005,6,3,1.24,73,2,44.95,8
Mega Man X: Command Mission,19,2004,3,12,0.12,48,0,37.15,92
Harry Potter and the Prisoner of Azkaban,6,2004,8,7,1.02,107,0,39.35,381
The Settlers 7: Paths to a Kingdom,14,2010,11,5,0.31,800,3,42.1,762
F1 2010,4,2010,2,34,0.88,306,0,45.75,62
Aliens: Infestation,3,2011,8,8,0.16,1055,2,42.1,88
LittleBigPlanet Karting,5,2012,8,3,0.87,441,0,39.95,381
Over G Fighters,4,2006,7,5,0.21,51,2,27.5,20
Overlord II,14,2009,8,34,0.03,710,2,43.55,583
Transformers: Fall of Cybertron,14,2012,8,4,0.01,1692,2,42.95,583
Ice Age 2: The Meltdown,6,2006,1,23,0.39,103,3,38.0,103
Broken Sword: Shadow of the Templars - The Director's Cut,0,2009,10,5,0.24,907,2,41.05,3
Rayman Raving Rabbids,4,2007,5,5,0.21,195,0,37.15,20
Fantastic 4,6,2005,8,4,0.5,641,2,35.9,381
Rollcage Stage II,12,2000,2,3,0.09,852,0,46.95,92
Gladiator Begins,16,2010,8,148,0.12,198,1,33.5,583
Assassin's Creed: Rogue,4,2014,8,5,1.01,12,1,39.65,88
Tekken 2,12,1996,9,3,5.74,32,2,48.95,583
Rygar: The Legendary Adventure,6,2002,8,172,0.46,378,2,45.7,381
Skylanders: Spyro's Adventure,4,2011,8,4,0.97,140,3,41.6,88
Hatsune Miku: Project Diva X,9,2016,5,8,0.05,180,2,42.7,261
Donkey Konga 2,19,2004,5,0,0.39,32,2,37.5,983
Psi-Ops: The Mindgate Conspiracy,6,2004,6,39,0.29,162,1,46.45,8
Shadowrun,4,2007,3,1,0.47,438,1,36.75,62
Chrono Trigger,3,2008,3,15,1.34,91,3,50.45,149
inFAMOUS,5,2009,8,3,2.93,128,2,46.65,381
Tropico 5,4,2014,7,206,0.06,760,2,39.1,20
WWE Day of Reckoning,19,2004,9,28,0.45,156,2,44.05,583
Scaler,6,2004,1,2,0.09,250,0,39.3,103
Heroes of Ruin,10,2012,3,0,0.21,374,2,38.2,233
Donkey Kong Jungle Beat,19,2004,1,0,1.34,0,3,44.15,92
Gallop Racer 2004,6,2004,0,84,0.06,378,0,39.35,103
NCAA Football 12,5,2011,0,7,0.83,18,0,43.9,33
The Thing,6,2002,10,23,0.44,670,1,42.7,292
Need for Speed: Shift,5,2009,2,7,2.65,150,0,45.45,62
L.A. Noire: The Complete Edition,14,2011,10,2,0.25,25,1,45.45,762
2014 FIFA World Cup Brazil,5,2014,0,7,0.61,35,0,38.65,33
MotoGP,13,2002,2,28,0.09,342,0,46.2,92
The King of Fighters Collection: The Orochi Saga,16,2008,9,153,0.07,775,2,34.0,583
Little King's Story,0,2009,11,70,0.29,607,2,47.9,858
Star Wars The Clone Wars: Lightsaber Duels,0,2008,8,18,1.65,213,2,31.35,145
NCAA Football 2002,6,2001,0,7,1.57,18,0,49.35,103
Halo: The Master Chief Collection,17,2014,6,1,3.23,15,1,46.1,63
Naruto Shippuden: Ultimate Ninja Storm Revolution,4,2014,9,25,0.22,325,2,34.65,1280
Fear Effect 2: Retro Helix,12,2001,8,21,0.18,1007,1,46.45,583
Madden NFL 2002,6,2001,0,7,3.08,18,0,50.95,103
Shadow Man: 2econd Coming,6,2002,10,30,0.16,310,1,37.8,292
The Lord of the Rings: The Return of the King,19,2003,8,7,0.69,520,2,46.25,583
Asura's Wrath,4,2012,8,12,0.24,325,2,38.75,88
Burnout Paradise: The Ultimate Box,14,2009,2,7,0.09,139,3,47.25,92
K-1 World Grand Prix,6,2002,0,14,0.18,69,2,38.0,103
RPG Maker 3,6,2004,3,155,0.06,1373,3,38.45,642
Wade Hixton's Counter Punch,8,2004,0,203,0.01,1690,2,43.75,10
The Darkness,4,2007,6,2,0.44,534,1,45.05,20
Pony Friends,3,2007,7,21,0.04,429,0,36.8,88
Super Monkey Ball Jr.,8,2002,4,10,0.72,502,0,45.3,0
Rapala Pro Fishing,6,2004,0,84,0.36,242,0,33.85,103
Ephemeral Fantasia,6,2000,3,14,0.08,44,2,27.15,642
pro evolution soccer 2011,16,2010,0,14,0.79,69,0,39.9,92
Mini Ninjas,0,2009,8,21,0.37,126,3,43.65,145
7 Days to Die,9,2016,8,173,0.14,1119,1,25.45,873
Crazy Taxi 2,21,2001,2,8,0.07,964,2,45.05,92
Metal Gear Solid 3: Snake Eater,6,2004,8,14,4.23,44,1,50.15,381
NFL Head Coach,13,2006,0,7,0.12,57,0,38.05,1719
The Legend of Zelda: Twilight Princess,0,2006,8,0,7.15,0,2,52.0,145
College Hoops 2K7,4,2006,0,2,0.21,564,0,45.1,433
SpongeBob SquarePants: Battle for Bikini Bottom,6,2003,1,28,1.67,172,0,40.0,103
Bloodborne,9,2015,8,3,2.48,163,1,50.3,873
LittleBigPlanet PS Vita,22,2012,1,3,1.25,332,0,48.3,92
Shellshock: Nam '67,13,2004,6,21,0.22,120,1,32.5,63
Luminous Arc,3,2007,3,70,0.24,797,2,38.5,149
NCAA Football 07,16,2006,0,7,0.37,18,0,41.45,92
NCAA Football 2005,6,2004,0,7,1.62,57,0,48.4,103
Monster Lab,0,2008,3,21,0.31,179,3,40.7,531
F-Zero: Maximum Velocity,8,2001,2,0,1.04,20,0,47.25,17
James Bond 007: Nightfire,19,2002,6,7,0.78,103,2,44.3,63
NCIS,4,2011,10,5,0.14,12,2,19.85,729
RalliSport Challenge,13,2002,2,1,0.57,476,0,47.65,92
Spider-Man: Web of Shadows,3,2008,8,4,0.1,243,3,42.25,88
One Piece: Unlimited World Red,18,2014,8,25,0.06,722,2,36.9,583
Rayman Origins,0,2011,1,5,0.55,399,3,50.15,29
Teenage Zombies: Invasion of the Alien Brain Thingys,3,2008,10,153,0.04,1512,3,37.6,729
Divinity II: Flames of Vengeance,14,2010,3,233,0.03,908,1,40.15,92
TimeSplitters,6,2000,6,21,0.43,400,2,44.5,8
Goldeneye 007: Reloaded,4,2011,6,4,0.5,103,2,39.0,20
The Simpsons Game,16,2007,8,7,1.07,365,2,32.85,583
Syphon Filter: The Omega Strain,6,2004,6,3,0.76,436,1,35.95,8
TimeSplitters 2,13,2002,6,21,0.64,400,2,47.85,63
Digimon World 4,13,2005,3,10,0.03,503,0,31.4,92
Resident Evil: Operation Raccoon City,5,2012,8,12,1.17,331,1,28.45,381
Fisherman's Challenge,6,2003,0,14,0.04,69,0,37.25,103
LEGO Indiana Jones 2: The Adventure Continues,14,2009,8,4,0.05,50,3,37.0,583
Dragon Booster,3,2005,6,14,0.02,170,0,20.0,99
The Sims 2: Pets,16,2006,7,7,0.79,89,2,32.15,63
Hatsune Miku: Project Diva f,22,2012,5,8,0.23,180,2,44.5,983
Cars: Mater-National Championship,3,2007,2,28,0.68,167,0,37.9,149
Frogger's Adventures: The Rescue,6,2003,1,14,0.32,69,0,33.75,103
Ar Nosurge: Ode to an Unborn Star,5,2014,3,48,0.16,690,2,37.4,62
NCAA Football 10,5,2009,0,7,0.81,57,0,43.45,33
Sonic Colors,3,2010,1,8,1.29,117,0,43.45,138
Lost Planet 3,4,2013,6,12,0.12,132,2,31.9,20
The Guy Game,6,2004,5,212,0.13,1130,1,27.35,42
Arcana Heart 3,5,2011,9,148,0.2,977,2,40.25,441
RedCard 20-03,6,2002,0,39,0.07,162,0,41.0,103
Gotcha Force,19,2003,6,12,0.03,48,0,32.1,63
Prince of Persia: The Sands of Time,6,2003,8,5,2.22,12,2,50.4,381
Medal of Honor: Frontline,19,2002,6,7,0.59,569,2,43.95,63
Speed Kings,13,2003,2,30,0.05,342,0,34.4,92
Cooking Mama: Cook Off,0,2007,7,11,2.89,131,0,33.15,4
Sherlock Holmes: The Mystery of the Mummy,3,2009,10,82,0.39,716,0,30.05,729
"Sakura Wars: So Long, My Love",6,2005,3,8,0.29,437,2,44.15,642
Alter Echo,6,2003,6,28,0.13,1146,2,34.5,8
Pro Evolution Soccer 2017,14,2016,0,14,0.02,69,0,36.35,1719
Crash Bandicoot 2: N-Tranced,8,2003,1,23,1.36,67,0,41.4,10
Hyrule Warriors,18,2014,8,0,1.23,188,2,42.15,583
Call of Duty 4: Modern Warfare,4,2007,6,4,9.31,7,1,51.2,20
Lunar 2: Eternal Blue Complete,12,1999,3,154,0.35,9,2,47.45,92
Secret Files: Tunguska,0,2008,10,101,0.06,1396,2,36.3,3
Band Hero,0,2009,5,4,0.97,67,3,42.8,19
Dead Island,4,2011,8,41,2.37,171,1,38.95,88
Dinosaur King,3,2007,11,8,0.22,926,0,34.5,729
Dino Crisis 2,12,2000,8,17,1.21,48,1,47.5,583
Lost Odyssey,4,2007,3,1,0.9,433,2,43.15,62
MX vs. ATV Untamed,4,2007,2,28,0.68,167,0,38.55,62
Suikoden Tactics,6,2005,11,14,0.2,69,2,38.3,705
FIFA Street 3,4,2008,0,7,0.32,35,0,34.95,433
Unreal Championship,13,2002,6,10,0.74,493,1,45.6,63
Ultimate Band,0,2008,5,32,0.23,444,3,32.25,19
Mad Dash Racing,13,2001,2,21,0.15,298,2,36.35,92
Child of Eden,5,2011,6,5,0.22,677,3,44.4,125
Tiger Woods PGA Tour 08,5,2007,0,7,0.73,388,0,42.8,33
PDC World Championship Darts 2008,0,2008,0,60,0.24,906,3,28.2,29
